port,ship,cruise_line,passengers,arrival_date,arrival_time,departure_time,all_aboard_time,source,source_url,source_checked,notes
trondheim,AIDAprima,AIDA,3376,2027-09-07,10:00,20:00,,Manual CSV import,,,All aboard time TBC
trondheim,MSC Preziosa,MSC Cruises,,2027-09-08,08:00,15:00,,Manual CSV import,,,All aboard time TBC
trondheim,AIDAprima,AIDA,3376,2027-09-17,10:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,MSC Preziosa,MSC Cruises,,2027-09-26,09:00,19:00,,Manual CSV import,,,All aboard time TBC
trondheim,Rotterdam,Holland America Line,2668,2027-10-06,11:00,23:59,,Manual CSV import,,,All aboard time TBC
trondheim,Queen Anne,Cunard Line,,2027-10-15,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
trondheim,Majestic Princess,Princess Cruises,,2027-10-19,12:00,20:00,,Manual CSV import,,,All aboard time TBC
trondheim,Nieuw Statendam,Holland America Line,2668,2027-10-20,08:00,23:59,,Manual CSV import,,,All aboard time TBC
trondheim,AIDAbella,AIDA,,2027-10-20,10:00,18:00,,Manual CSV import,,,All aboard time TBC
trondheim,Queen Mary 2,Cunard Line,,2027-11-03,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
trondheim,Nieuw Statendam,Holland America Line,2668,2027-11-10,08:00,23:59,,Manual CSV import,,,All aboard time TBC
trondheim,Queen Victoria,Cunard Line,,2027-11-12,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
