port,ship,cruise_line,passengers,arrival_date,arrival_time,departure_time,all_aboard_time,source,source_url,source_checked,notes
geiranger,MSC Euribia,MSC Cruises,4888,2026-07-14,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Renaissance,CFC Croisieres,,2026-07-14,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,AIDAnova,AIDA,5200,2026-07-15,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAprima,AIDA,3376,2026-07-16,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Mein Schiff 1,TUI Cruises,,2026-07-17,08:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-07-20,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-07-21,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Mein Schiff Relax,TUI Cruises,2894,2026-07-22,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Artania,Phoenix Reisen,1260,2026-07-24,07:00,13:00,,Manual CSV import,,,All aboard time TBC
geiranger,Spirit Of Discovery,Saga Cruises,999,2026-07-26,08:00,17:00,,Manual CSV import,,,All aboard time TBC
geiranger,Amera,Phoenix Reisen,,2026-07-26,12:00,22:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-07-27,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-07-28,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Mein Schiff Relax,TUI Cruises,2894,2026-07-29,08:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,Viking Saturn,Viking,998,2026-07-29,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,Mein Schiff 7,TUI Cruises,,2026-07-30,08:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,Viking Neptune,Viking,930,2026-07-30,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,Mein Schiff 1,TUI Cruises,,2026-08-02,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-08-03,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-08-04,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAprima,AIDA,3376,2026-08-09,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Seven Seas Grandeur,Regent Seven Seas,746,2026-08-09,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-08-10,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-08-11,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAnova,AIDA,5200,2026-08-12,07:00,16:00,,Manual CSV import,,,All aboard time TBC
geiranger,Viking Saturn,Viking,998,2026-08-14,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,AIDAprima,AIDA,3376,2026-08-16,10:00,20:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-08-17,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-08-18,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Mein Schiff Relax,TUI Cruises,2894,2026-08-19,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Mein Schiff 1,TUI Cruises,,2026-08-20,08:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Favolosa,Costa Cruises,3800,2026-08-22,11:30,19:00,,Manual CSV import,,,All aboard time TBC
geiranger,Viking Mira,Viking,998,2026-08-23,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-08-24,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-08-25,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Celebrity Apex,Celebrity Cruises,2910,2026-08-26,07:00,15:00,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAprima,AIDA,3376,2026-08-27,10:00,20:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Favolosa,Costa Cruises,3800,2026-08-28,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,Viking Vela,Viking,998,2026-08-29,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-08-31,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-09-01,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Mein Schiff Relax,TUI Cruises,2894,2026-09-02,08:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,Amadea,Phoenix Reisen,620,2026-09-02,09:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Favolosa,Costa Cruises,3800,2026-09-06,11:30,20:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Diadema,Costa Cruises,,2026-09-07,11:30,19:30,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-09-08,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Celebrity Apex,Celebrity Cruises,2910,2026-09-09,07:00,16:00,,Manual CSV import,,,All aboard time TBC
geiranger,Viking Mira,Viking,998,2026-09-09,,,,Manual CSV import,,,Arrival time TBC; Departure time TBC; All aboard time TBC
geiranger,Mein Schiff 7,TUI Cruises,,2026-09-10,08:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAprima,AIDA,3376,2026-09-11,07:00,16:00,,Manual CSV import,,,All aboard time TBC
geiranger,Seven Seas Grandeur,Regent Seven Seas,746,2026-09-12,10:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-09-15,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Favolosa,Costa Cruises,3800,2026-09-17,11:30,18:30,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAprima,AIDA,3376,2026-09-18,08:00,18:00,,Manual CSV import,,,All aboard time TBC
geiranger,Spirit Of Adventure,Saga Cruises,999,2026-09-18,08:00,17:00,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-09-22,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAnova,AIDA,5200,2026-09-23,07:00,16:00,,Manual CSV import,,,All aboard time TBC
geiranger,AIDAprima,AIDA,3376,2026-09-28,08:00,16:00,,Manual CSV import,,,All aboard time TBC
geiranger,MSC Euribia,MSC Cruises,4888,2026-09-29,12:00,21:00,,Manual CSV import,,,All aboard time TBC
geiranger,Costa Favolosa,Costa Cruises,3800,2026-09-30,11:30,20:00,,Manual CSV import,,,All aboard time TBC
